Time,FL,FR,BL,BR,Longitude,Latitude,Course_Over_Ground
1721938499.62786,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.6357565,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.6436524,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.6518917,2.88,2.05,-6.5,-0.07,0.0,0.0,0.0
1721938499.6601865,2.88,2.05,-6.48,-0.07,0.0,0.0,0.0
1721938499.6679304,2.88,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.6761367,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.684033,2.9,2.02,-6.5,-0.07,0.0,0.0,0.0
1721938499.69244,2.9,2.02,-6.5,-0.07,0.0,0.0,0.0
1721938499.6999338,2.9,2.02,-6.5,-0.07,0.0,0.0,0.0
1721938499.7077825,2.88,2.02,-6.48,-0.07,0.0,0.0,0.0
1721938499.7158408,2.88,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.7240121,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938499.731822,2.9,2.02,-6.46,-0.07,0.0,0.0,0.0
1721938499.7399807,2.9,2.02,-6.48,-0.07,0.0,0.0,0.0
1721938499.7485013,2.9,2.02,-6.5,-0.07,0.0,0.0,0.0
1721938499.7560904,2.9,2.02,-6.5,-0.07,0.0,0.0,0.0
1721938499.7636864,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.7720377,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938499.7806232,2.9,2.03,-6.44,-0.07,0.0,0.0,0.0
1721938499.78858,2.92,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938499.796312,2.92,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.8044217,2.9,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.8118882,2.9,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.8199992,2.9,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.8277836,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.8359504,2.88,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938499.8436515,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938499.8519022,2.86,2.03,-6.52,-0.07,0.0,0.0,0.0
1721938499.8598151,2.86,2.05,-6.53,-0.07,0.0,0.0,0.0
1721938499.8676803,2.86,2.05,-6.52,-0.07,0.0,0.0,0.0
1721938499.8759637,2.86,2.05,-6.5,-0.07,0.0,0.0,0.0
1721938499.8841472,2.86,2.05,-6.5,-0.07,0.0,0.0,0.0
1721938499.8918893,2.86,2.05,-6.48,-0.07,0.0,0.0,0.0
1721938499.9001706,2.86,2.05,-6.5,-0.07,0.0,0.0,0.0
1721938499.908054,2.86,2.05,-6.52,-0.07,0.0,0.0,0.0
1721938499.9164486,2.86,2.05,-6.53,-0.05,0.0,0.0,0.0
1721938499.924006,2.86,2.07,-6.53,-0.05,0.0,0.0,0.0
1721938499.9319425,2.86,2.07,-6.52,-0.05,0.0,0.0,0.0
1721938499.940769,2.86,2.07,-6.48,-0.05,0.0,0.0,0.0
1721938499.9485364,2.86,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938499.9556692,2.88,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938499.9638999,2.88,2.03,-6.52,-0.05,0.0,0.0,0.0
1721938499.9721265,2.88,2.03,-6.52,-0.05,0.0,0.0,0.0
1721938499.979663,2.86,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938499.9876401,2.86,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938499.9961746,2.86,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938500.0042164,2.86,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938500.011884,2.88,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938500.019836,2.88,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938500.0279994,2.9,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.0359037,2.9,2.03,-6.5,-0.05,0.0,0.0,0.0
1721938500.0444095,2.9,2.03,-6.5,-0.05,0.0,0.0,0.0
1721938500.0526326,2.88,2.03,-6.48,-0.05,0.0,0.0,0.0
1721938500.060565,2.88,2.03,-6.48,-0.05,0.0,0.0,0.0
1721938500.0681615,2.88,2.03,-6.48,-0.05,0.0,0.0,0.0
1721938500.0765297,2.88,2.03,-6.48,-0.05,0.0,0.0,0.0
1721938500.0843658,2.88,2.03,-6.5,-0.05,0.0,0.0,0.0
1721938500.0918314,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.0999465,2.88,2.02,-6.5,-0.07,0.0,0.0,0.0
1721938500.1077535,2.88,2.02,-6.48,-0.07,0.0,0.0,0.0
1721938500.1158366,2.88,2.02,-6.48,-0.07,0.0,0.0,0.0
1721938500.1240768,2.88,2.02,-6.46,-0.07,0.0,0.0,0.0
1721938500.132337,2.88,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.1402118,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.1483705,2.9,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.1566658,2.9,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.1637878,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.1724362,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938500.1802664,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938500.1881022,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.1982636,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.2039487,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.2120042,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.2204492,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.2285538,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938500.2361162,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938500.244072,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.251927,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.2597995,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.267802,2.88,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.2766447,2.88,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.28439,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938500.2921908,2.9,2.03,-6.46,-0.07,0.0,0.0,0.0
1721938500.3002455,2.9,2.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.308474,2.9,2.03,-6.5,-0.07,0.0,0.0,0.0
1721938500.3163404,2.88,2.03,-6.52,-0.07,0.0,0.0,0.0
1721938500.3246038,2.86,2.03,-6.52,-0.07,0.0,0.0,0.0
1721938500.3324451,2.86,2.05,-6.5,-0.07,0.0,0.0,0.0
1721938500.3403194,2.86,2.05,-6.48,-0.07,0.0,0.0,0.0
1721938500.3477821,2.88,2.05,-6.48,-0.07,0.0,0.0,0.0
1721938500.355892,2.88,2.05,-6.48,-0.07,0.0,0.0,0.0
1721938500.364082,2.88,2.05,-6.52,-0.07,0.0,0.0,0.0
1721938500.371677,2.86,2.05,-6.53,-0.07,0.0,0.0,0.0
1721938500.380919,2.84,2.05,-6.53,-0.07,0.0,0.0,0.0
1721938500.3883412,2.84,2.05,-6.53,-0.07,0.0,0.0,0.0
1721938500.3962688,2.84,2.05,-6.52,-0.07,0.0,0.0,0.0
1721938500.4044337,2.84,2.05,-6.52,-0.07,0.0,0.0,0.0
1721938500.4121463,2.84,2.05,-6.5,-0.07,0.0,0.0,0.0
1721938500.4201138,2.86,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938500.428145,2.86,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938500.4365013,2.86,2.05,-6.53,-0.05,0.0,0.0,0.0
1721938500.4444385,2.84,2.05,-6.53,-0.05,0.0,0.0,0.0
1721938500.451928,2.84,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938500.459952,2.84,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.4677489,2.84,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.4758363,2.86,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938500.4836607,2.86,2.07,-6.52,-0.05,0.0,0.0,0.0
1721938500.492179,2.86,2.07,-6.52,-0.05,0.0,0.0,0.0
1721938500.4999893,2.86,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938500.5078268,2.86,2.05,-6.52,-0.05,0.0,0.0,0.0
1721938500.5158038,2.86,2.03,-6.5,-0.05,0.0,0.0,0.0
1721938500.523996,2.86,2.03,-6.5,-0.05,0.0,0.0,0.0
1721938500.5324013,2.86,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.5397413,2.86,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.548078,2.88,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.5563025,2.88,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.564728,2.88,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.5721385,2.88,2.05,-6.48,-0.05,0.0,0.0,0.0
1721938500.5806484,2.88,2.03,-6.48,-0.05,0.0,0.0,0.0
1721938500.5881627,2.88,2.03,-6.48,-0.05,0.0,0.0,0.0
1721938500.5958958,2.88,2.03,-6.5,-0.05,0.0,0.0,0.0
1721938500.6041825,2.88,2.05,-6.5,-0.05,0.0,0.0,0.0
1721938500.6118605,2.88,2.07,-6.5,-0.05,0.0,0.0,0.0
1721938500.620072,2.88,2.09,-6.48,-0.05,0.0,0.0,0.0
1721938500.6280777,2.88,2.09,-6.48,-0.05,0.0,0.0,0.0
1721938500.6359155,2.88,2.09,-6.48,-0.05,0.0,0.0,0.0
1721938500.6442647,2.88,2.11,-6.48,-0.07,0.0,0.0,0.0
1721938500.6521275,2.88,2.11,-6.5,-0.07,0.0,0.0,0.0
1721938500.6602888,2.88,2.12,-6.5,-0.07,0.0,0.0,0.0
1721938500.6679296,2.88,2.12,-6.5,-0.07,0.0,0.0,0.0
1721938500.6759794,2.88,2.16,-6.5,-0.07,0.0,0.0,0.0
1721938500.6838305,2.88,2.18,-6.48,-0.07,0.0,0.0,0.0
1721938500.6926434,2.88,2.2,-6.48,-0.07,0.0,0.0,0.0
1721938500.6998506,2.9,2.23,-6.48,-0.07,0.0,0.0,0.0
1721938500.708217,2.9,2.25,-6.48,-0.07,0.0,0.0,0.0
1721938500.7159762,2.9,2.3,-6.5,-0.07,0.0,0.0,0.0
1721938500.7238612,2.88,2.36,-6.5,-0.07,0.0,0.0,0.0
1721938500.7317617,2.88,2.45,-6.52,-0.07,0.0,0.0,0.0
1721938500.7401597,2.86,2.57,-6.5,-0.07,0.0,0.0,0.0
1721938500.7481172,2.88,2.72,-6.48,-0.07,0.0,0.0,0.0
1721938500.7560325,2.88,2.92,-6.48,-0.07,0.0,0.0,0.0
1721938500.764182,2.88,3.17,-6.48,-0.07,0.0,0.0,0.0
1721938500.7723386,2.88,3.44,-6.5,-0.07,0.0,0.0,0.0
1721938500.780539,2.88,3.76,-6.52,-0.07,0.0,0.0,0.0
1721938500.7880151,2.88,4.12,-6.52,-0.07,0.0,0.0,0.0
1721938500.7959669,2.88,4.52,-6.5,-0.07,0.0,0.0,0.0
1721938500.8042946,2.88,4.93,-6.46,-0.07,0.0,0.0,0.0
1721938500.8125632,2.9,5.36,-6.46,-0.07,0.0,0.0,0.0
1721938500.820638,2.9,5.81,-6.46,-0.07,0.0,0.0,0.0
1721938500.8284304,2.9,6.26,-6.48,-0.07,0.0,0.0,0.0
1721938500.8363209,2.9,6.7,-6.5,-0.07,0.0,0.0,0.0
1721938500.8437815,2.88,7.13,-6.5,-0.07,0.0,0.0,0.0
1721938500.8524086,2.88,7.54,-6.5,-0.07,0.0,0.0,0.0
1721938500.8600936,2.88,7.92,-6.48,-0.07,0.0,0.0,0.0
1721938500.8681648,2.88,8.3,-6.48,-0.07,0.0,0.0,0.0
1721938500.875881,2.88,8.62,-6.48,-0.07,0.0,0.0,0.0
1721938500.8836508,2.88,8.93,-6.5,-0.07,0.0,0.0,0.0
1721938500.8921762,2.88,9.2,-6.52,-0.07,0.0,0.0,0.0
1721938500.9003093,2.88,9.47,-6.52,-0.07,0.0,0.0,0.0
1721938500.9086225,2.88,9.68,-6.5,-0.07,0.0,0.0,0.0
1721938500.915856,2.88,9.86,-6.48,-0.07,0.0,0.0,0.0
1721938500.924114,2.88,10.03,-6.48,-0.07,0.0,0.0,0.0
1721938500.9325676,2.88,10.13,-6.48,-0.07,0.0,0.0,0.0
1721938500.9404118,2.88,10.21,-6.5,-0.07,0.0,0.0,0.0
1721938500.9478192,2.88,10.26,-6.5,-0.07,0.0,0.0,0.0
1721938500.9559815,2.88,10.28,-6.52,-0.07,0.0,0.0,0.0
1721938500.964762,2.88,10.28,-6.5,-0.07,0.0,0.0,0.0
1721938500.9719129,2.88,10.26,-6.48,-0.07,0.0,0.0,0.0
1721938500.9802191,2.88,10.24,-6.46,-0.07,0.0,0.0,0.0
1721938500.9882913,2.88,10.24,-6.46,-0.07,0.0,0.0,0.0
1721938500.9958851,2.9,10.24,-6.48,-0.07,0.0,0.0,0.0
1721938501.0042117,2.9,10.26,-6.5,-0.07,0.0,0.0,0.0
1721938501.0118418,2.88,10.28,-6.52,-0.07,0.0,0.0,0.0
1721938501.0198076,2.88,10.28,-6.5,-0.07,0.0,0.0,0.0
1721938501.0277667,2.88,10.24,-6.48,-0.07,0.0,0.0,0.0
1721938501.0358398,2.88,10.22,-6.46,-0.07,0.0,0.0,0.0
1721938501.043907,2.88,10.22,-6.46,-0.07,0.0,0.0,0.0
1721938501.052366,2.9,10.22,-6.5,-0.07,0.0,0.0,0.0
1721938501.060063,2.88,10.22,-6.53,-0.09,0.0,0.0,0.0
1721938501.0679224,2.84,10.22,-6.55,-0.11,0.0,0.0,0.0
1721938501.0765004,2.84,10.19,-6.53,-0.13,0.0,0.0,0.0
1721938501.0844848,2.86,10.19,-6.5,-0.13,0.0,0.0,0.0
1721938501.0919719,2.88,10.19,-6.46,-0.13,0.0,0.0,0.0
1721938501.1000125,2.92,10.22,-6.44,-0.09,0.0,0.0,0.0
1721938501.1080537,2.93,10.26,-6.44,-0.09,0.0,0.0,0.0
1721938501.1164367,2.93,10.28,-6.48,-0.07,0.0,0.0,0.0
1721938501.1240633,2.92,10.28,-6.5,-0.07,0.0,0.0,0.0
1721938501.1319346,2.9,10.28,-6.5,-0.07,0.0,0.0,0.0
1721938501.1399162,2.88,10.28,-6.48,-0.05,0.0,0.0,0.0
1721938501.147819,2.86,10.3,-6.48,-0.05,0.0,0.0,0.0
1721938501.155956,2.86,10.33,-6.48,-0.04,0.0,0.0,0.0
1721938501.1638396,2.84,10.37,-6.5,-0.04,0.0,0.0,0.0
1721938501.172072,2.84,10.42,-6.53,-0.04,0.0,0.0,0.0
1721938501.1802177,2.84,10.48,-6.53,-0.04,0.0,0.0,0.0
1721938501.1878085,2.86,10.49,-6.53,-0.05,0.0,0.0,0.0
1721938501.196568,2.86,10.51,-6.52,-0.07,0.0,0.0,0.0
1721938501.2043085,2.86,10.49,-6.5,-0.07,0.0,0.0,0.0
1721938501.2121496,2.86,10.46,-6.5,-0.07,0.0,0.0,0.0
1721938501.2200024,2.86,10.44,-6.52,-0.07,0.0,0.0,0.0
1721938501.2277973,2.86,10.44,-6.53,-0.07,0.0,0.0,0.0
1721938501.2361329,2.86,10.48,-6.53,-0.07,0.0,0.0,0.0
1721938501.2438655,2.88,10.51,-6.5,-0.07,0.0,0.0,0.0
1721938501.2518933,2.9,10.55,-6.46,-0.07,0.0,0.0,0.0
1721938501.259896,2.92,10.55,-6.44,-0.07,0.0,0.0,0.0
1721938501.2680247,2.9,10.55,-6.46,-0.07,0.0,0.0,0.0
1721938501.2760289,2.86,10.53,-6.52,-0.05,0.0,0.0,0.0
1721938501.2842555,2.83,10.53,-6.57,-0.05,0.0,0.0,0.0
1721938501.2919667,2.79,10.55,-6.57,-0.05,0.0,0.0,0.0
1721938501.3003235,2.79,10.58,-6.55,-0.05,0.0,0.0,0.0
1721938501.308437,2.81,10.6,-6.52,-0.05,0.0,0.0,0.0
1721938501.3160903,2.86,10.6,-6.48,-0.05,0.0,0.0,0.0
1721938501.3239317,2.9,10.6,-6.46,-0.05,0.0,0.0,0.0
1721938501.332347,2.92,10.58,-6.5,-0.05,0.0,0.0,0.0
1721938501.3400078,2.9,10.57,-6.52,-0.07,0.0,0.0,0.0
1721938501.347877,2.88,10.57,-6.53,-0.07,0.0,0.0,0.0
1721938501.3556447,2.86,10.6,-6.52,-0.05,0.0,0.0,0.0
1721938501.363692,2.84,10.62,-6.48,-0.05,0.0,0.0,0.0
1721938501.371796,2.84,10.66,-6.46,-0.05,0.0,0.0,0.0
1721938501.3796968,2.86,10.66,-6.46,-0.05,0.0,0.0,0.0
1721938501.388208,2.88,10.66,-6.5,-0.05,0.0,0.0,0.0
1721938501.3959918,2.88,10.64,-6.53,-0.05,0.0,0.0,0.0
1721938501.4040825,2.88,10.62,-6.55,-0.07,0.0,0.0,0.0
1721938501.411874,2.86,10.6,-6.53,-0.07,0.0,0.0,0.0
1721938501.4199014,2.86,10.6,-6.5,-0.07,0.0,0.0,0.0
1721938501.4281805,2.86,10.62,-6.46,-0.07,0.0,0.0,0.0
1721938501.4361172,2.88,10.64,-6.44,-0.07,0.0,0.0,0.0
1721938501.444382,2.88,10.64,-6.48,-0.07,0.0,0.0,0.0
1721938501.4520013,2.88,10.64,-6.52,-0.07,0.0,0.0,0.0
1721938501.4600766,2.88,10.62,-6.55,-0.07,0.0,0.0,0.0
1721938501.4678686,2.86,10.62,-6.55,-0.07,0.0,0.0,0.0
1721938501.4756842,2.84,10.64,-6.52,-0.07,0.0,0.0,0.0
1721938501.483674,2.84,10.66,-6.48,-0.07,0.0,0.0,0.0
1721938501.4918196,2.84,10.67,-6.46,-0.07,0.0,0.0,0.0
1721938501.4997008,2.86,10.67,-6.48,-0.07,0.0,0.0,0.0
1721938501.507659,2.88,10.67,-6.52,-0.05,0.0,0.0,0.0
1721938501.5158172,2.88,10.67,-6.53,-0.05,0.0,0.0,0.0
1721938501.5242734,2.9,10.67,-6.52,-0.05,0.0,0.0,0.0
1721938501.5322182,2.9,10.67,-6.5,-0.05,0.0,0.0,0.0
1721938501.5400825,2.88,10.67,-6.46,-0.05,0.0,0.0,0.0
1721938501.5483024,2.88,10.66,-6.46,-0.07,0.0,0.0,0.0
1721938501.5567644,2.86,10.64,-6.48,-0.07,0.0,0.0,0.0
1721938501.5638864,2.88,10.64,-6.5,-0.07,0.0,0.0,0.0
1721938501.5719588,2.9,10.64,-6.5,-0.07,0.0,0.0,0.0
1721938501.580144,2.92,10.66,-6.5,-0.07,0.0,0.0,0.0
1721938501.5882893,2.93,10.66,-6.46,-0.07,0.0,0.0,0.0
1721938501.5958288,2.93,10.67,-6.43,-0.07,0.0,0.0,0.0
1721938501.6040246,2.9,10.66,-6.43,-0.07,0.0,0.0,0.0
1721938501.6117318,2.88,10.66,-6.46,-0.07,0.0,0.0,0.0
1721938501.6199303,2.88,10.66,-6.5,-0.07,0.0,0.0,0.0
1721938501.6279092,2.88,10.67,-6.52,-0.05,0.0,0.0,0.0
1721938501.6358194,2.88,10.69,-6.52,-0.05,0.0,0.0,0.0
1721938501.6440792,2.86,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.651743,2.88,10.71,-6.48,-0.05,0.0,0.0,0.0
1721938501.659976,2.88,10.69,-6.46,-0.07,0.0,0.0,0.0
1721938501.6680486,2.88,10.67,-6.48,-0.09,0.0,0.0,0.0
1721938501.6762607,2.88,10.66,-6.5,-0.09,0.0,0.0,0.0
1721938501.6843975,2.88,10.66,-6.52,-0.09,0.0,0.0,0.0
1721938501.6924493,2.88,10.66,-6.52,-0.09,0.0,0.0,0.0
1721938501.6997612,2.88,10.69,-6.5,-0.07,0.0,0.0,0.0
1721938501.707861,2.88,10.73,-6.46,-0.07,0.0,0.0,0.0
1721938501.716459,2.88,10.73,-6.44,-0.05,0.0,0.0,0.0
1721938501.723871,2.88,10.75,-6.46,-0.05,0.0,0.0,0.0
1721938501.731723,2.88,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.7399442,2.9,10.73,-6.5,-0.05,0.0,0.0,0.0
1721938501.7480268,2.92,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.755685,2.88,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.7640917,2.86,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.7723565,2.86,10.71,-6.48,-0.05,0.0,0.0,0.0
1721938501.779689,2.86,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.7884128,2.86,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.7963014,2.9,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.804117,2.9,10.71,-6.52,-0.05,0.0,0.0,0.0
1721938501.8121989,2.88,10.71,-6.52,-0.05,0.0,0.0,0.0
1721938501.8202083,2.86,10.71,-6.52,-0.05,0.0,0.0,0.0
1721938501.828245,2.84,10.71,-6.52,-0.05,0.0,0.0,0.0
1721938501.8361726,2.84,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.8440053,2.84,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.8521712,2.88,10.71,-6.5,-0.05,0.0,0.0,0.0
1721938501.860293,2.92,10.71,-6.48,-0.05,0.0,0.0,0.0
1721938501.8680425,2.93,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.8758812,2.92,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.884484,2.88,10.73,-6.5,-0.05,0.0,0.0,0.0
1721938501.8923962,2.83,10.73,-6.5,-0.05,0.0,0.0,0.0
1721938501.8997662,2.83,10.73,-6.52,-0.05,0.0,0.0,0.0
1721938501.907778,2.83,10.73,-6.52,-0.05,0.0,0.0,0.0
1721938501.9156873,2.88,10.73,-6.5,-0.05,0.0,0.0,0.0
1721938501.9243872,2.9,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.9324121,2.92,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.9404082,2.92,10.73,-6.48,-0.05,0.0,0.0,0.0
1721938501.947834,2.86,10.73,-6.5,-0.05,0.0,0.0,0.0
1721938501.9564555,2.83,10.73,-6.52,-0.05,0.0,0.0,0.0
1721938501.9644363,2.81,10.73,-6.52,-0.05,0.0,0.0,0.0
1721938501.9723155,2.83,10.75,-6.52,-0.04,0.0,0.0,0.0
1721938501.9800415,2.84,10.76,-6.52,-0.04,0.0,0.0,0.0
1721938501.9881966,2.88,10.76,-6.52,-0.04,0.0,0.0,0.0
1721938501.9960136,2.88,10.75,-6.53,-0.04,0.0,0.0,0.0
1721938502.0039518,2.83,10.73,-6.55,-0.04,0.0,0.0,0.0
1721938502.011959,2.79,10.73,-6.55,-0.04,0.0,0.0,0.0
1721938502.0203156,2.81,10.73,-6.53,-0.04,0.0,0.0,0.0
1721938502.0281737,2.83,10.73,-6.52,-0.04,0.0,0.0,0.0
1721938502.0362086,2.86,10.75,-6.5,-0.04,0.0,0.0,0.0
1721938502.043927,2.88,10.73,-6.5,-0.04,0.0,0.0,0.0
1721938502.0519638,2.9,10.73,-6.52,-0.04,0.0,0.0,0.0
1721938502.0599272,2.88,10.73,-6.53,-0.04,0.0,0.0,0.0
1721938502.06854,2.84,10.73,-6.53,-0.04,0.0,0.0,0.0
1721938502.076201,2.84,10.73,-6.52,-0.05,0.0,0.0,0.0
1721938502.0839598,2.84,10.71,-6.5,-0.07,0.0,0.0,0.0
1721938502.092034,2.86,10.71,-6.46,-0.07,0.0,0.0,0.0
1721938502.0999072,2.93,10.69,-6.44,-0.07,0.0,0.0,0.0
1721938502.1078734,2.97,10.69,-6.44,-0.07,0.0,0.0,0.0
1721938502.1162498,2.97,10.67,-6.48,-0.07,0.0,0.0,0.0
1721938502.123984,2.93,10.69,-6.5,-0.07,0.0,0.0,0.0
1721938502.1317008,2.88,10.69,-6.5,-0.07,0.0,0.0,0.0
1721938502.1397038,2.86,10.69,-6.48,-0.07,0.0,0.0,0.0
1721938502.1478994,2.84,10.69,-6.46,-0.07,0.0,0.0,0.0
1721938502.155849,2.88,10.69,-6.44,-0.07,0.0,0.0,0.0
1721938502.1640034,2.93,10.69,-6.44,-0.07,0.0,0.0,0.0
1721938502.1717865,2.97,10.69,-6.46,-0.07,0.0,0.0,0.0
1721938502.1799953,2.97,10.69,-6.48,-0.07,0.0,0.0,0.0
1721938502.1883175,2.93,10.69,-6.48,-0.07,0.0,0.0,0.0
1721938502.1965618,2.9,10.67,-6.46,-0.07,0.0,0.0,0.0
1721938502.2043555,2.88,10.67,-6.43,-0.07,0.0,0.0,0.0
1721938502.212091,2.88,10.67,-6.43,-0.07,0.0,0.0,0.0
1721938502.2201452,2.92,10.67,-6.43,-0.07,0.0,0.0,0.0
1721938502.2278442,2.95,10.67,-6.46,-0.07,0.0,0.0,0.0
1721938502.235813,2.95,10.75,-6.5,-0.07,0.0,0.0,0.0
1721938502.2438235,2.93,10.76,-6.5,-0.07,0.0,0.0,0.0
1721938502.2521625,2.88,10.71,-6.5,-0.07,0.0,0.0,0.0
1721938502.259751,2.84,10.71,-6.48,-0.07,0.0,0.0,0.0
1721938502.2678561,2.83,10.73,-6.46,-0.05,0.0,0.0,0.0
1721938502.2760315,2.86,10.75,-6.44,-0.07,0.0,0.0,0.0
1721938502.2839432,2.95,10.73,-6.43,-0.11,0.0,0.0,0.0
1721938502.2921422,2.99,10.75,-6.44,-0.11,0.0,0.0,0.0
1721938502.3006666,2.99,10.75,-6.44,-0.11,0.0,0.0,0.0
1721938502.3083723,2.99,10.71,-6.43,-0.11,0.0,0.0,0.0
1721938502.316316,2.99,10.69,-6.43,-0.11,0.0,0.0,0.0
1721938502.3243585,2.93,10.71,-6.41,-0.11,0.0,0.0,0.0
1721938502.332446,2.88,10.75,-6.43,-0.11,0.0,0.0,0.0
1721938502.340171,2.88,10.76,-6.44,-0.11,0.0,0.0,0.0
1721938502.347844,2.9,10.78,-6.46,-0.11,0.0,0.0,0.0
1721938502.356036,2.93,10.76,-6.46,-0.11,0.0,0.0,0.0
1721938502.3640323,2.97,10.73,-6.44,-0.13,0.0,0.0,0.0
1721938502.3718781,2.99,10.71,-6.43,-0.13,0.0,0.0,0.0
1721938502.3800724,2.97,10.73,-6.43,-0.13,0.0,0.0,0.0
1721938502.3881624,2.9,10.76,-6.43,-0.13,0.0,0.0,0.0
1721938502.3960886,2.88,10.78,-6.46,-0.13,0.0,0.0,0.0
1721938502.4041462,2.88,10.78,-6.46,-0.13,0.0,0.0,0.0
1721938502.41249,2.92,10.78,-6.46,-0.13,0.0,0.0,0.0
1721938502.4198546,2.95,10.78,-6.43,-0.11,0.0,0.0,0.0
1721938502.4285653,2.97,10.78,-6.43,-0.11,0.0,0.0,0.0
1721938502.436254,2.97,10.78,-6.43,-0.11,0.0,0.0,0.0
1721938502.444116,2.92,10.82,-6.46,-0.09,0.0,0.0,0.0
1721938502.4521155,2.86,10.91,-6.48,-0.07,0.0,0.0,0.0
1721938502.4611702,2.84,11.02,-6.5,-0.07,0.0,0.0,0.0
1721938502.4687016,2.84,11.18,-6.5,-0.05,0.0,0.0,0.0
1721938502.4759865,2.86,11.38,-6.48,-0.05,0.0,0.0,0.0
1721938502.484382,2.9,11.63,-6.48,-0.05,0.0,0.0,0.0
1721938502.4921246,2.9,11.9,-6.5,-0.05,0.0,0.0,0.0
1721938502.500381,2.88,12.2,-6.52,-0.05,0.0,0.0,0.0
